,error0
1919,20.5
1920,5.0
1921,1.4651162790697674
1922,8.0
1923,1.3333333333333333
1924,2.0
1925,5.0
1926,2.4444444444444446
1927,6.0
1928,5.0
1929,3.0
1930,1.3333333333333333
1931,3.0
1932,4.5
1933,3.5
1934,2.0
1935,6.0
1936,5.0
1937,1.0
1938,12.0
1939,3.0
1940,1.5
1941,3.0
1942,7.0
1943,13.947368421052632
1944,26.0
1945,6.5
1946,5.0
1947,1.4285714285714286
1948,515.9
1949,1.0909090909090908
1950,3.0
1951,4.0
1952,7.0
1953,2.0
1954,24050.625
1955,52538.0
1956,2.0
1957,4.0
1958,11.75
1959,6.0
1960,2.5
1961,3.3333333333333335
1962,1.0
1963,7.0
1964,2.0
1965,8.0
1966,4.0
1967,451.4166666666667
1968,2.0
1969,2.5
1970,4.0
1971,2.3333333333333335
1972,3.0
1973,7.666666666666667
1974,3.8
1975,1.2857142857142858
1976,5.0
1977,4.0
1978,992.6666666666666
1979,2.0
1980,1.0
1981,5.0
1982,3673.2
1983,1.3333333333333333
1984,5.0
1985,19.0
1986,1.3333333333333333
1987,4.5
1988,4.0
1989,14686.444444444445
1990,5.0
1991,1.3076923076923077
1992,6.0
1993,4.0
1994,2.0
1995,1.0
1996,2.0
1997,2.0
1998,8.0
1999,5.0
