,error0
1048,1.6666666666666667
1049,2288.0
1050,4.0
1051,9.0
1052,3.0
1053,6.5
1054,5.75
1055,2.0
1056,1.5
1057,179.66666666666666
1058,3617.5
1059,1.5
1060,2.25
1061,5.0
1062,8.0
1063,20781.285714285714
1064,5.0
1065,7.0
1066,4.5
1067,4.0
1068,2.0
1069,6.0
1070,4.6
1071,16.0
1072,4.5
1073,20.0
1074,1.0
1075,4.0
1076,3.0
1077,2.5
1078,3.25
1079,1.5
1080,2.4375
1081,2.4
1082,5.0
1083,8.0
1084,13.125
1085,7.0
1086,5.0
1087,4.0
1088,30.0
1089,3513.9189189189187
1090,3.0
1091,760.0
1092,1.2
1093,8.0
1094,772.0
1095,3.0
1096,1.0
1097,16.4
1098,8.428571428571429
1099,4.0
1100,1.5
1101,4.0
1102,4.0
1103,25.333333333333332
1104,4.0
1105,10.0
1106,6.0
1107,2.0
1108,2.0
1109,6.0
1110,1.875
1111,4.0
1112,4369.0
1113,4.0
1114,3.0
1115,1.5
1116,4.0
1117,4.0
1118,3.0
1119,4.285714285714286
1120,16.333333333333332
1121,3.3333333333333335
1122,2071.1666666666665
1123,2691.285714285714
1124,5.0
1125,9.6
1126,325.6
1127,3.6363636363636362
1128,17.0
1129,2.0
1130,28.5
1131,2.3333333333333335
1132,5.0
1133,6.0
1134,2.3333333333333335
1135,2.0
1136,12.0
1137,8.0
1138,8.0
1139,19.0
1140,9.0
1141,5.0
1142,6.0
1143,4.0
1144,7.0
1145,7.0
1146,5.0
1147,10.0
1148,6.375
1149,2.0
1150,4.0
1151,4.285714285714286
1152,4.0
1153,4.0
1154,3.0
1155,7.0
1156,1.8
1157,2.1
1158,5.0
1159,5.0
1160,4.0
1161,9.0
1162,7.714285714285714
1163,4.5
1164,853.9333333333333
1165,7.0
1166,8.0
1167,3.6
1168,3.0
1169,14.0
1170,3.0
1171,2.0
1172,29.0
1173,17.0
1174,7.5
1175,9.0
1176,20.666666666666668
1177,4.0
1178,2.5
1179,48.4
1180,8.0
1181,2.0
1182,2.0
1183,539.0
1184,3.5
1185,4.0
1186,15.857142857142858
1187,10.0
1188,5.0
1189,3.0
1190,5.0
1191,7.0
1192,4482.666666666667
1193,4.0
1194,2.5
1195,5.0
1196,2.0
1197,4.0
1198,3.0
1199,1.1428571428571428
1200,10.0
1201,2.5
1202,4.0
1203,3.0
1204,18.0
1205,337.0
1206,1.5
1207,3.0
1208,6.0
1209,1.0
1210,1.7
1211,2.0
1212,2.0
1213,9.0
1214,2.3333333333333335
1215,9.0
1216,2.5
1217,2.0
1218,5.0
1219,5593.8
1220,12.0
1221,1.75
1222,1.5
1223,7.0
1224,7.75
1225,2.3333333333333335
1226,1.25
1227,27.0
1228,15.681818181818182
1229,1.75
1230,1.2
1231,6.0
1232,2.0
1233,2.0
1234,2.0
1235,1413.5
1236,12.0
1237,5.0
1238,4.0
1239,3.0
1240,1.0
1241,1.0714285714285714
1242,18.0
1243,1.75
1244,40.1875
1245,4.0
1246,12.545454545454545
1247,3.08
1248,2.0
1249,10.0
1250,6.0
1251,4.75
1252,1.3636363636363635
1253,5.0
1254,1.0
1255,1.3333333333333333
1256,2.0
1257,1.5
1258,2.0
1259,2.0
1260,1.25
1261,4832.0
1262,4.0
1263,7965.5
1264,13.0
1265,3.4
1266,10.0
1267,551.1666666666666
1268,9.0
1269,1.25
1270,1.1428571428571428
1271,2.0
1272,6.0
1273,5.6
1274,5.0
1275,8.0
1276,4.0
1277,4.0
1278,87909.0
1279,191.2
1280,1.3333333333333333
1281,6.0
1282,4.0
1283,8.0
1284,2.0588235294117645
1285,6.0
1286,1.25
1287,15.6
1288,32.625
1289,18.0
1290,11.0
1291,1.3333333333333333
1292,4.0
1293,3.0
1294,8.0
1295,5.0
1296,35.333333333333336
1297,6.0
1298,2.0
1299,2.25
1300,2.0
1301,24.0
1302,12.0
1303,14.0
1304,1.1666666666666667
1305,5.0
1306,104.0
1307,4.0
1308,3.4166666666666665
1309,13.0
1310,4.5
1311,3.5
1312,2.0
1313,1.5555555555555556
1314,12.0
1315,1.6666666666666667
1316,4.0
1317,2.0
1318,28718.85714285714
1319,2.0
1320,3.0
1321,3.0
1322,2.3333333333333335
1323,6.0
1324,8.0
1325,16.0
1326,3.6666666666666665
1327,2130.6
1328,9.0
1329,2.1666666666666665
1330,10.0
1331,37929.444444444445
1332,3.0
1333,3576.3076923076924
1334,1.25
1335,3.0
1336,4.0
1337,1.25
1338,5.0
1339,5.0
1340,1.0
1341,2.0
1342,4.666666666666667
1343,6.6
1344,14525.0
1345,2.0
1346,6.0
1347,3.0
1348,3.0
1349,3.6666666666666665
1350,5.0
1351,9.428571428571429
1352,13.0
1353,1.5
1354,19.0
1355,5.0
1356,2.0
1357,6.923076923076923
1358,20.444444444444443
1359,6.0
1360,1.5555555555555556
1361,5.333333333333333
1362,13.0
1363,5.0
1364,5.0
1365,7.0
1366,2.0
1367,1.3333333333333333
1368,10.833333333333334
1369,1.8888888888888888
1370,4.0
1371,17616.0
1372,6.0
1373,60.0
1374,2.5
1375,4.0
1376,2.0
1377,2.0
1378,4.0
1379,6.0
1380,3.0
1381,5.0
1382,4.0
1383,8.0
1384,3.0
1385,3.0
1386,5.0
1387,4.0
1388,3.4
1389,4.0
1390,5.0
1391,1.1666666666666667
1392,4.5
1393,2752.0
1394,876.8
1395,3.5
1396,5.0
1397,1.75
1398,1.3333333333333333
1399,71072.0
1400,2.0
1401,1.5
1402,2.0
1403,2.6666666666666665
1404,16811.333333333332
1405,4.0
1406,1.5
1407,4.25
1408,17.0
1409,4.0
1410,24.545454545454547
1411,63.3125
1412,2.8
1413,5.0
1414,10.0
1415,1.0
1416,3.0
1417,14.8
1418,2.25
1419,5.142857142857143
1420,7.0
1421,5.0
1422,1.0
1423,10.5
1424,5.666666666666667
1425,2.0
1426,5.0
1427,5.0
1428,16.0
1429,9.0
1430,2.3333333333333335
1431,4.0
1432,1.6666666666666667
1433,27.5
1434,6.0
1435,1.1666666666666667
1436,6.0
1437,1.3333333333333333
1438,1.1428571428571428
1439,3.0
1440,5.0
1441,8.0
1442,6.0
1443,5.0
1444,6.0
1445,7.5
1446,13.0
1447,3.5
1448,3.4285714285714284
1449,5.0
1450,9.0
1451,14.0
1452,2.0
1453,5.5
1454,5.0
1455,2.0
1456,3.0
1457,4.333333333333333
1458,836.3846153846154
1459,2.3333333333333335
1460,1.8
1461,6.0
1462,8.0
1463,4.75
1464,5.0
1465,6.0
1466,1.6
1467,2.0
1468,2.4285714285714284
1469,16212.0
1470,1.5
1471,3.0
1472,1.3333333333333333
1473,2.6666666666666665
1474,2.0
1475,2.6
1476,2.0
1477,2.25
1478,1.6666666666666667
1479,7.0
1480,46.0
1481,5.0
1482,1.588235294117647
1483,8.0
1484,4345.666666666667
1485,32.4
1486,3.3333333333333335
1487,19.0
1488,4.666666666666667
1489,8.0
1490,5.0
1491,5.0
1492,2.3333333333333335
1493,2564.8333333333335
1494,4.0
1495,32.4
1496,4.0
1497,1.5
1498,1.3333333333333333
1499,40.0
1500,2.0
1501,33.0
1502,5.0
1503,1.2727272727272727
1504,5.0
1505,3.8333333333333335
1506,3.6666666666666665
1507,3.0
1508,46593.5
1509,1.4242424242424243
1510,1.5
1511,3.0
1512,5.75
1513,2.0
1514,5.0
1515,29.333333333333332
1516,5.0
1517,1.8
1518,19.5
1519,2.2
1520,1.5
1521,2.25
1522,8.333333333333334
1523,2.4
1524,2.0
1525,2.2222222222222223
1526,5.0
1527,1.5
1528,7.0
1529,8.0
1530,1.5
1531,3.0
1532,11.0
1533,2.1666666666666665
1534,2945.8571428571427
1535,1.0
1536,10.0
1537,722.9166666666666
1538,6.0
1539,10404.0
1540,5.0
1541,1.0
1542,8.0
1543,1.5
1544,121.0
1545,4.0
1546,2.0
1547,7.5
1548,4.0
1549,4.0
1550,14.0
1551,4.0
1552,54.0
1553,3.0
1554,4.0
1555,1.2727272727272727
1556,3.0
1557,4.0
1558,4.0
1559,2.0
1560,1076.1818181818182
1561,10.0
1562,18.0
1563,26.571428571428573
1564,7.0
1565,4.0
1566,12.0
1567,31.0
1568,2.0
1569,3.0
1570,2.5
1571,2.0
1572,5.0
1573,2.0
1574,10.0
1575,2.0
1576,4.0
1577,3.5
1578,3.0
1579,18.0
1580,5.0
1581,3.0
1582,5.0
1583,10877.142857142857
1584,12193.0
1585,3.0
1586,2.5
1587,2.0
1588,3.3333333333333335
1589,5.0
1590,6.0
1591,21.666666666666668
1592,4.0
1593,2.0
1594,2.0
1595,2.0
1596,64.28571428571429
1597,21.0
1598,8.0
1599,1.5
1600,48259.666666666664
1601,385368.0
1602,2.0
1603,2.3333333333333335
1604,2.0
1605,2.0
1606,1.5
1607,18.0
1608,1.25
1609,1.5
1610,8.0
1611,8.0
1612,7.0
1613,3.6666666666666665
1614,1.4
1615,1.6666666666666667
1616,7.0
1617,3.0
1618,4.0
1619,5.6
1620,8.0
1621,11.0
1622,7.0
1623,1.0
1624,3.0
1625,6.0
1626,6.0
1627,2.0
1628,4.0
1629,2.5
1630,16.0
1631,5.904761904761905
1632,3.0
1633,1.3333333333333333
1634,716.8
1635,3.0
1636,9.0
1637,17.0
1638,4.0
1639,6.0
1640,4.0
1641,2.6666666666666665
1642,2.2
1643,2.0
1644,2.0
1645,3.0
1646,5.0
1647,10.0
1648,2.0
1649,2.0
1650,19.0
1651,3.0
1652,4.0
1653,2.0
1654,20.0
1655,3.0
1656,4.5
1657,8.0
1658,8.0
1659,21.0
1660,24.0
1661,2.5
1662,3.75
1663,1.8
1664,4.0
1665,4.0
1666,2.0
1667,2.0
1668,1.3333333333333333
1669,1.4166666666666667
1670,7.0
1671,21.0
1672,128459.66666666667
1673,8.0
1674,2.0
1675,3.0
1676,1.0
1677,5.0
1678,1.8333333333333333
1679,4.071428571428571
1680,4395.307692307692
1681,7.0
1682,32.375
1683,2.3333333333333335
1684,1.1428571428571428
1685,2.5
1686,14.0
1687,6.0
1688,2.0
1689,2.1
1690,2.5
1691,120163.28571428571
1692,1.125
1693,5.0
1694,12.0
1695,2.5
1696,4.0
1697,5.0
1698,4.0
1699,9.0
1700,4.5
1701,33.6
1702,5.0
1703,2.0
1704,22742.666666666668
1705,9.0
1706,1.3333333333333333
1707,8.0
1708,3.6666666666666665
1709,2.6470588235294117
1710,2.0
1711,12.0
1712,7.0
1713,2.6666666666666665
1714,2.0
1715,8.0
1716,1788.2
1717,5.0
1718,31.285714285714285
1719,14.0
1720,13653.636363636364
1721,12.0
1722,5.0
1723,1.2
1724,1.4285714285714286
1725,1.0
1726,6.0
1727,1.125
1728,2.0
1729,12.0
1730,15.0
1731,4.0
1732,5.0
1733,2.5
1734,1.0
1735,3.0
1736,2.0
1737,1.25
1738,3.0526315789473686
1739,2.75
1740,11.0
1741,8.0
1742,4.0
1743,2.5
1744,1.6
1745,2.5
1746,13.0
1747,4.0
1748,18.0
1749,5.0
1750,1.3333333333333333
1751,1.3333333333333333
1752,85.42857142857143
1753,2.5
1754,16.0
1755,1.3333333333333333
1756,1.3333333333333333
1757,3.3076923076923075
1758,3.0
1759,1.0
1760,3.6666666666666665
1761,3.0
1762,1.2
1763,7.0
1764,2.0
1765,4.0
1766,1.0
1767,4.5
1768,4.6
1769,21.545454545454547
1770,3.5
1771,2.3333333333333335
1772,5.2
1773,1.5
1774,1.6666666666666667
1775,5.333333333333333
1776,2.4
1777,1.5
1778,2.0
1779,1.5714285714285714
1780,1.4
1781,6.0
1782,1.4
1783,45239.166666666664
1784,266.875
1785,5.0
1786,8.0
1787,35.333333333333336
1788,5.0
1789,4.0
1790,7.5
1791,3.0
1792,20.266666666666666
1793,1.25
1794,17.0
1795,42.875
1796,1.0
1797,3.0
1798,127.0
1799,5.0
1800,3.0
1801,9.0
1802,5.0
1803,3.5
1804,4.0
1805,7.0
1806,4.0
1807,2.0
1808,6.0
1809,7.5
1810,2.5714285714285716
1811,1.6363636363636365
1812,9.0
1813,22.0
1814,3.0
1815,6.0
1816,4.0
1817,3.0
1818,7.6
1819,64.4
1820,19.0
1821,2.75
1822,1.6666666666666667
1823,1.3
1824,3126.6190476190477
1825,13.0
1826,1285.111111111111
1827,1.0
1828,17.0
1829,3.5
1830,7.0
1831,3.0
1832,5.0
1833,2.0
1834,16.0
1835,12658.333333333334
1836,32.0
1837,47.0
1838,8.0
1839,1014.8181818181819
1840,2.5
1841,11.166666666666666
1842,9.0
1843,6.0
1844,8.0
1845,2.0
1846,3.0
1847,5.4
1848,5.25
1849,3.0
1850,2.0
1851,4.0
1852,22.0
1853,1.6666666666666667
1854,2635.6
1855,10.5
1856,2.0
1857,10.0
1858,3.5
1859,7.0
1860,14.0
1861,12.0
1862,2.0
1863,2.2
1864,6.0
1865,7.0
1866,1.6666666666666667
1867,6.333333333333333
1868,3.3333333333333335
1869,4.5
1870,3.0
1871,1.25
1872,22.0
1873,5.0
1874,5.0
1875,7.5
1876,2.0
1877,23.333333333333332
1878,4.0
1879,2.5
1880,4.0
1881,7.0
1882,4.0
1883,4.0
1884,1.2
1885,11.0
1886,45.4
1887,11.0
1888,8.0
1889,1.2
1890,8.0
1891,1.6
1892,86765.33333333333
1893,156.0
1894,6.0
1895,6.0
1896,9.2
1897,7.0
1898,10.6
1899,17749.25
1900,1.5
1901,3.0
1902,3.6666666666666665
1903,13.0
1904,1.1428571428571428
1905,9.0
